age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,2,124076,9,13,2,10,5,4,0,0,0,40,39,1
19,4,192773,11,9,4,8,3,4,0,0,0,24,39,0
33,4,301867,15,10,4,1,4,1,0,0,0,35,39,0
57,5,195835,11,9,2,4,0,4,1,0,0,40,39,0
25,4,144301,15,10,4,12,3,4,1,0,0,42,39,0
57,4,180779,9,13,2,10,0,4,1,7298,0,40,39,1
71,4,155093,8,11,6,1,1,4,0,0,0,20,39,0
30,4,217296,8,11,2,1,5,4,0,0,0,35,39,0
37,2,270181,7,12,3,8,4,2,0,0,0,50,39,0
31,2,498267,11,9,5,8,3,2,1,0,0,40,39,0
41,5,423217,9,13,0,4,1,4,1,0,0,50,39,0
36,7,96468,12,14,4,10,3,4,0,0,0,40,39,0
27,4,330132,9,13,2,13,5,4,0,0,0,40,39,1
28,4,124680,11,9,4,12,4,4,0,0,0,70,39,0
54,6,261207,5,4,0,14,1,4,1,0,0,45,5,0
38,7,196373,9,13,4,12,1,4,1,0,0,20,39,0
48,6,28791,11,9,2,12,5,4,0,0,0,50,39,0
41,2,201435,11,9,2,14,0,2,1,0,0,40,39,0
29,9,20877,15,10,4,15,4,4,0,0,0,35,39,0
44,4,299197,15,10,4,14,1,4,1,0,0,45,39,0
40,7,174283,10,16,2,10,0,4,1,0,1887,50,39,1
36,4,161141,7,12,2,10,0,4,1,0,0,40,39,0
30,4,285295,9,13,2,8,5,1,0,0,0,40,30,0
20,4,59948,11,9,4,8,3,2,0,0,0,18,39,0
24,1,219519,15,10,4,1,3,2,0,0,0,40,39,0
29,4,253799,2,8,4,4,1,4,1,0,0,42,9,0
21,9,33087,15,10,4,15,3,4,1,0,0,50,39,0
48,4,115358,5,4,2,9,5,2,0,0,0,15,39,0
19,4,174478,11,9,4,8,3,4,0,0,0,40,39,0
37,4,302903,15,10,2,4,5,1,0,0,0,40,39,1
62,4,77884,4,3,2,5,0,1,1,0,0,40,30,0
42,6,166813,15,10,2,5,0,4,1,0,0,60,39,0
57,4,182028,9,13,2,4,5,4,0,0,0,40,39,0
42,4,99679,11,9,2,14,0,4,1,0,0,60,39,1
44,5,325159,8,11,2,5,0,4,1,0,0,40,39,0
33,4,330715,11,9,2,12,0,4,1,0,0,55,39,0
51,4,305673,8,11,2,3,0,4,1,0,0,40,2,1
23,4,256356,11,9,4,1,3,4,0,0,0,40,39,0
46,4,216934,9,13,0,1,1,4,1,0,0,40,32,0
30,4,211840,15,10,5,12,4,2,0,0,0,16,39,0
32,4,202952,11,9,2,1,0,4,1,0,0,40,39,0
25,4,150312,11,9,4,7,1,4,1,0,0,40,39,0
24,4,279472,15,10,2,7,5,4,0,7298,0,48,39,1
46,4,207076,12,14,4,1,1,4,1,0,0,60,39,0
41,4,237452,9,13,2,10,5,4,0,0,0,15,5,1
44,4,180019,11,9,3,1,4,4,0,0,0,40,39,0
69,4,102874,11,9,6,1,1,4,0,0,0,24,39,0
37,4,99374,0,6,2,14,0,4,1,0,0,55,39,0
54,4,139127,11,9,0,8,1,4,0,0,0,40,39,0
32,4,198813,14,15,2,10,0,4,1,0,0,60,39,0
18,4,391585,11,9,4,7,2,4,0,0,0,40,39,0
36,4,171393,12,14,2,10,0,4,1,7298,0,55,39,1
29,6,178564,9,13,4,10,2,4,1,0,0,40,39,0
27,4,255476,4,3,4,8,2,4,1,0,0,40,26,0
32,4,259425,15,10,0,3,1,4,1,0,0,40,39,0
39,9,105044,11,9,2,15,0,4,1,7298,0,40,39,1
35,4,63921,11,9,2,7,0,4,1,0,0,40,39,0
42,4,152889,0,6,2,3,0,4,1,0,0,45,39,0
41,4,155657,1,7,4,6,2,2,0,0,0,40,39,0
70,4,121993,11,9,2,1,5,4,0,0,0,5,39,0
33,6,361497,11,9,4,10,1,4,1,0,0,40,39,0
40,4,260696,11,9,4,1,1,4,0,0,0,40,39,0
40,4,210493,1,7,6,1,4,4,0,0,0,40,39,0
45,6,432824,11,9,2,3,0,4,1,7298,0,90,39,1
27,0,130856,9,13,4,0,1,4,1,0,0,40,39,0
31,4,164461,11,9,2,14,0,4,1,0,0,73,39,0
17,4,138507,0,6,4,6,3,4,1,0,0,12,39,0
21,4,225823,15,10,4,1,1,4,0,0,0,40,39,0
35,4,216473,11,9,0,3,4,4,1,0,0,40,39,0
54,4,96710,11,9,2,9,2,2,0,0,0,20,39,0
19,4,46162,11,9,4,5,3,4,1,0,0,25,39,0
32,0,227160,15,10,0,0,1,4,1,0,0,40,39,0
71,2,337064,12,14,6,10,1,4,0,0,0,40,39,0
63,6,231777,9,13,4,14,1,4,1,0,0,40,39,0
18,4,218183,15,10,4,12,3,4,0,0,0,25,39,0
54,4,175912,0,6,2,14,0,4,1,0,0,40,39,0
27,4,160731,9,13,2,10,0,4,1,0,0,40,39,0
64,4,45868,5,4,5,9,1,3,0,0,0,35,26,0
22,4,180052,15,10,4,12,3,4,1,0,0,20,39,0
19,4,140985,15,10,4,1,2,4,1,0,0,25,39,0
27,4,152246,11,9,4,7,3,1,1,0,0,40,30,0
26,4,220656,11,9,4,1,3,2,1,0,0,40,39,0
39,5,129573,7,12,2,4,0,4,1,0,0,45,39,0
43,4,139277,11,9,6,3,4,4,0,0,0,40,22,0
18,4,70240,11,9,4,12,3,1,0,0,0,40,39,0
40,5,193524,15,10,2,5,0,4,1,0,0,40,39,1
25,4,109112,11,9,2,7,0,4,1,0,0,48,39,0
48,4,164984,11,9,2,10,0,4,1,0,0,40,39,1
46,4,63299,11,9,2,8,0,4,1,0,0,50,39,0
34,4,244147,9,13,2,10,0,4,1,0,0,40,0,1
42,4,281209,15,10,2,14,0,4,1,0,0,50,39,0
46,4,173613,11,9,0,1,1,4,0,0,0,40,39,0
35,4,413648,4,3,4,5,4,4,1,0,0,36,39,0
38,4,171344,1,7,3,14,3,4,1,0,0,36,26,0
37,4,200426,15,10,4,8,1,4,0,0,0,18,39,0
63,6,326903,3,2,2,8,0,4,1,0,0,25,39,0
18,4,195372,1,7,4,8,3,4,0,0,0,20,39,0
64,4,162761,15,10,6,12,1,4,1,2354,0,35,39,0
28,6,147951,8,11,2,5,0,4,1,0,0,80,39,0
33,4,178506,11,9,0,1,1,2,0,0,0,40,39,0
57,6,222216,15,10,2,4,5,4,0,0,0,60,39,0
22,4,181723,15,10,2,5,0,4,1,0,0,30,11,0
28,4,152951,11,9,0,6,1,4,1,0,0,40,39,0
45,4,138626,8,11,0,4,1,4,1,2174,0,50,39,0
46,8,142210,11,9,2,7,5,4,0,0,0,25,39,0
20,4,161092,15,10,4,1,3,4,1,0,0,14,39,0
39,4,202027,14,15,2,10,0,4,1,0,0,45,39,1
45,4,363677,10,16,2,10,5,4,0,0,1977,30,39,1
30,4,226013,9,13,4,10,1,2,1,0,0,40,39,0
58,4,234213,11,9,0,3,1,4,1,14344,0,48,39,1
38,4,198751,11,9,0,6,1,1,1,0,0,40,40,0
39,4,67433,11,9,0,1,4,4,0,0,0,40,39,0
36,4,199739,11,9,2,14,0,4,1,7298,0,60,39,1
23,0,164574,7,12,4,0,3,4,1,0,0,40,39,0
49,4,116927,9,13,2,12,0,4,1,0,0,60,39,0
36,4,255454,11,9,4,3,3,2,1,0,0,30,39,0
51,4,210940,11,9,2,12,0,4,1,0,2002,45,39,0
17,4,271122,2,8,4,8,3,4,0,0,0,16,39,0
58,7,198145,9,13,2,1,0,4,1,0,0,35,39,1
38,2,40955,12,14,4,10,1,4,1,0,0,43,39,0
27,4,129629,8,11,4,13,2,4,0,0,0,36,39,0
43,6,34007,9,13,2,5,0,4,1,0,0,70,39,1
27,4,257124,15,10,4,8,3,4,1,0,0,25,39,0
80,0,29020,14,15,2,0,0,4,1,10605,0,10,39,1
41,1,19914,9,13,2,1,5,1,0,0,0,40,30,1
52,7,231166,8,11,2,4,0,4,1,0,0,40,39,0
57,4,88879,15,10,2,12,0,4,1,0,0,40,39,0
42,5,1097453,9,13,2,12,0,4,1,0,0,60,39,1
23,4,234108,7,12,4,7,4,4,1,0,0,40,39,0
32,4,440129,15,10,2,6,0,4,1,0,0,38,26,0
50,6,203098,9,13,2,4,0,4,1,0,0,35,39,0
26,6,201579,4,3,4,10,4,4,1,0,0,14,26,0
32,1,90653,11,9,4,4,4,4,0,0,1380,40,39,0
36,4,153078,12,14,2,4,0,1,1,15024,0,40,17,1
61,1,178312,15,10,2,10,0,4,1,0,0,40,39,0
21,6,318865,15,10,4,8,3,4,1,0,0,30,39,0
46,2,216647,0,6,0,11,4,4,0,0,0,20,39,0
59,5,169982,15,10,2,4,0,4,1,15024,0,60,39,1
31,4,103642,11,9,2,14,0,4,1,0,0,45,39,1
22,4,93131,15,10,4,8,1,1,1,1055,0,20,3,0
22,4,41763,11,9,2,12,0,4,1,0,0,42,39,0
64,4,231619,11,9,2,12,5,4,0,0,0,21,39,0
32,4,235124,8,11,0,10,1,4,1,0,0,40,39,0
38,2,187046,11,9,2,11,0,4,1,0,0,40,39,1
46,4,136162,8,11,0,12,4,4,0,0,0,40,39,0
26,6,86646,15,10,2,3,0,4,1,0,0,45,39,0
27,7,222506,9,13,4,10,1,2,0,0,0,60,39,0
28,4,263015,0,6,2,3,0,4,1,0,0,40,39,0
19,4,138946,5,4,4,3,3,4,1,0,0,40,39,0
18,4,237646,15,10,4,1,3,4,1,0,0,30,39,0
43,4,59460,9,13,4,12,3,4,0,0,0,40,39,0
41,2,32185,12,14,2,4,0,4,1,0,0,40,39,1
37,4,149898,11,9,4,14,1,4,1,0,0,50,39,0
29,4,87523,11,9,4,12,3,4,0,0,0,40,39,0
38,1,236648,11,9,2,3,0,4,1,0,0,40,39,0
49,7,423222,12,14,2,12,0,4,1,99999,0,80,39,1
40,4,200479,8,11,2,10,0,4,1,0,0,40,39,0
60,4,225883,15,10,6,12,4,4,0,0,0,27,39,0
36,4,128516,11,9,0,8,1,4,0,0,0,20,39,0
45,4,473171,11,9,2,3,0,4,1,0,0,40,39,0
42,2,270147,12,14,4,10,1,4,0,0,0,40,39,0
35,0,327120,7,12,4,0,1,4,1,0,0,55,39,0
40,4,171234,8,11,4,10,4,4,0,0,0,24,39,0
32,4,156015,9,13,4,10,1,4,1,0,0,40,39,0
37,4,342642,15,10,2,3,0,4,1,0,0,40,39,1
33,4,204557,11,9,2,3,0,4,1,0,0,40,39,0
51,7,226885,11,9,4,14,1,4,1,0,0,40,39,0
22,4,39615,15,10,4,10,1,4,1,0,0,45,39,0
29,4,188675,15,10,2,3,0,2,1,0,0,40,23,1
37,4,459192,9,13,4,12,1,4,0,0,0,44,39,0
21,9,96844,11,9,2,15,2,4,0,0,0,40,39,0
17,4,70868,1,7,4,3,3,4,1,0,0,16,39,0
43,2,223861,8,11,0,4,1,4,0,0,0,40,39,0
35,4,179579,12,14,2,4,0,4,1,0,1977,48,39,1
59,4,157831,11,9,0,1,1,4,0,0,0,16,39,0
34,4,193172,11,9,4,12,3,4,0,0,0,35,39,0
73,0,131982,9,13,2,0,0,1,1,0,0,5,40,0
45,1,81487,15,10,2,1,0,4,1,0,0,40,33,1
24,4,326334,9,13,4,10,3,4,1,0,0,20,39,0
23,4,348092,11,9,4,14,3,2,1,0,0,40,14,0
32,4,132767,9,13,2,12,0,4,1,0,0,50,39,1
44,5,118212,9,13,2,4,0,4,1,99999,0,70,39,1
19,4,375114,11,9,4,3,1,4,0,0,0,40,39,0
24,4,446647,9,13,4,1,3,4,1,0,0,15,39,0
54,6,199741,11,9,6,3,1,4,1,0,2001,35,39,0
45,4,44489,8,11,0,8,1,4,1,0,0,10,39,0
54,4,118108,11,9,2,3,0,2,1,0,0,40,39,0
35,4,356838,15,10,2,13,0,4,1,2829,0,55,31,0
42,4,193882,15,10,2,10,0,4,1,0,0,40,39,1
41,6,168098,9,13,2,10,0,4,1,0,0,50,39,0
56,0,128900,15,10,6,0,1,2,0,0,0,40,39,0
46,4,319163,11,9,2,3,0,2,1,0,0,40,39,0
23,4,149704,11,9,4,1,3,4,0,0,0,40,39,0
20,4,203027,11,9,4,5,1,4,1,0,0,55,39,0
27,4,70034,15,10,4,8,1,4,1,0,0,40,39,0
52,4,306108,11,9,2,7,0,4,1,0,0,40,39,0
59,6,96459,5,4,2,3,0,4,1,0,0,40,39,0
40,4,359389,9,13,0,8,4,1,0,0,0,40,30,0
34,2,169708,9,13,2,10,5,4,0,0,0,40,39,1
33,4,52240,15,10,4,12,1,2,0,0,0,40,39,0
27,0,133359,9,13,3,0,1,4,1,0,0,50,0,0
37,4,86308,9,13,2,10,5,1,0,0,0,40,30,1
20,4,56322,15,10,4,8,3,4,1,2176,0,25,39,0
26,4,116991,11,9,4,5,1,4,1,0,0,40,39,0
26,7,158963,12,14,4,4,1,4,0,0,0,40,39,0
44,2,193882,8,11,4,13,1,4,1,0,1340,40,39,0
34,4,263908,15,10,2,12,0,4,1,0,0,50,39,0
20,0,34862,15,10,4,0,3,0,1,0,0,72,39,0
23,4,216672,9,13,4,4,3,4,1,0,0,30,0,0
55,6,308746,14,15,6,10,1,4,1,0,0,55,39,1
27,4,115831,15,10,2,8,0,4,1,0,0,40,39,0
30,4,299223,15,10,0,12,4,0,0,0,0,40,39,0
51,4,57637,11,9,0,8,1,4,0,0,0,32,39,0
56,2,273084,12,14,2,4,0,2,1,0,0,40,39,1
34,4,204991,15,10,0,4,3,4,1,0,0,44,39,0
37,4,233571,8,11,2,13,5,4,0,0,0,37,39,1
39,5,110861,9,13,2,12,0,4,1,0,0,50,39,1
41,6,120539,15,10,2,7,0,4,1,3103,0,40,39,1
43,4,215624,15,10,2,6,0,1,1,0,0,40,40,0
40,4,300773,7,12,0,13,1,4,0,0,0,40,39,0
39,4,165743,15,10,2,3,0,4,1,0,0,45,39,1
49,6,111066,9,13,2,3,0,4,1,0,0,50,39,1
28,4,211032,15,10,4,1,3,4,1,0,0,40,39,0
49,4,234320,5,4,4,10,2,2,1,0,0,45,39,0
19,4,100790,11,9,4,10,1,4,0,0,0,40,39,0
22,4,216984,11,9,4,1,1,0,0,0,0,40,39,0
62,4,160143,14,15,2,10,0,4,1,0,0,30,39,1
54,7,312897,10,16,2,10,0,4,1,0,0,46,9,1
34,4,321709,11,9,4,8,1,4,0,0,0,28,39,0
52,4,618130,11,9,0,8,3,2,0,0,0,40,39,0
50,2,282701,11,9,2,7,0,4,1,4386,0,48,39,1
29,4,184806,14,15,4,10,2,4,1,0,0,50,39,0
43,4,153489,9,13,2,12,0,4,1,0,0,50,39,0
35,6,241998,9,13,2,3,0,4,1,0,0,45,39,0
20,4,113307,5,4,4,7,2,4,1,0,0,40,39,0
26,4,185885,7,12,4,13,2,4,0,0,0,20,39,0
34,4,424988,6,5,2,3,0,4,1,0,0,40,26,0
19,4,194905,15,10,4,8,3,4,0,0,0,30,39,0
23,4,232799,11,9,4,8,1,2,0,2977,0,55,39,0
64,5,179436,9,13,2,4,0,4,1,15024,0,55,39,1
69,0,476653,9,13,2,0,0,4,1,0,0,20,39,0
22,4,99697,11,9,4,6,3,4,0,0,0,40,39,0
39,4,191524,11,9,0,1,4,4,0,0,0,40,39,0
40,4,111336,11,9,0,7,4,2,0,0,0,28,39,0
28,4,173673,4,3,4,8,1,4,0,0,0,40,26,0
34,7,173730,12,14,2,4,0,4,1,0,0,38,39,0
56,4,204049,15,10,2,12,0,4,1,0,1848,50,39,1
71,4,78277,11,9,2,3,0,4,1,0,0,15,39,0
70,4,206232,0,6,2,7,0,4,1,0,0,50,39,0
28,4,55360,15,10,4,3,1,2,1,0,0,40,39,0
43,4,216697,15,10,2,11,0,3,1,0,0,32,39,0
59,6,165315,9,13,2,10,0,4,1,99999,0,43,39,1
37,6,156897,14,15,4,10,3,4,1,0,1564,55,39,1
42,6,43909,12,14,0,10,1,4,0,0,0,32,39,0
24,4,220993,11,9,4,3,1,4,1,0,0,50,39,0
53,7,227392,15,10,2,11,0,4,1,0,0,60,39,0
35,4,194809,1,7,0,7,4,4,0,0,0,40,39,0
39,4,144169,11,9,2,4,0,4,1,0,0,40,39,0
43,4,104196,11,9,2,7,0,4,1,0,0,43,39,0
64,7,169914,9,13,4,4,1,4,0,0,0,40,39,0
37,4,208358,15,10,2,3,0,4,1,0,0,40,39,1
37,4,194630,11,9,0,3,1,4,1,0,0,50,39,0
34,4,231238,6,5,5,5,4,2,1,0,0,40,39,0
27,2,157449,11,9,2,13,0,4,1,0,0,50,39,1
31,4,106437,14,15,2,10,5,4,0,0,0,60,39,1
19,0,192773,15,10,4,0,3,4,0,0,0,35,39,0
73,6,29306,11,9,2,5,0,4,1,0,0,40,39,0
42,4,212894,9,13,2,12,0,4,1,0,1887,40,39,1
54,4,155433,11,9,2,8,5,4,0,0,0,35,39,0
53,1,68985,11,9,2,1,0,4,1,0,0,40,39,0
23,7,1117718,15,10,4,11,1,2,1,0,0,30,39,0
26,4,193945,12,14,4,4,1,4,1,0,0,60,39,0
44,0,195488,2,8,5,0,1,4,0,0,0,36,33,0
35,0,163582,0,6,0,0,4,4,0,0,0,16,0,0
18,4,249857,15,10,4,8,3,4,1,0,0,20,39,0
25,2,167835,9,13,2,10,5,4,0,0,0,38,39,1
57,2,199546,12,14,0,8,4,2,0,0,0,40,39,0
35,7,35626,15,10,0,1,4,4,0,0,0,15,39,0
33,4,63079,11,9,0,1,4,2,0,0,0,40,39,0
57,6,181031,11,9,2,5,0,4,1,0,0,60,39,0
26,4,142689,9,13,4,10,1,4,1,0,0,45,0,0
28,7,175325,11,9,2,11,0,4,1,0,0,40,39,0
49,4,82572,15,10,4,8,1,4,0,0,0,60,39,0
45,4,187730,9,13,4,10,3,4,1,0,0,40,39,0
66,5,107627,11,9,2,12,0,4,1,0,0,60,39,1
23,1,216853,8,11,2,6,0,4,1,0,0,25,39,0
61,9,244856,9,13,2,15,0,4,1,4386,0,40,39,1
19,0,141418,15,10,4,0,3,4,1,0,0,15,39,0
77,6,34761,5,4,2,5,0,4,1,0,0,40,39,0
32,4,396745,9,13,2,10,0,4,1,0,2415,48,39,1
48,4,195437,1,7,2,14,0,4,1,0,0,40,39,1
40,4,133974,15,10,0,7,3,4,1,0,0,40,39,0
30,4,205916,11,9,4,7,2,2,1,0,0,40,39,0
49,4,34545,15,10,2,4,0,4,1,0,1887,40,39,1
25,4,124111,15,10,4,1,3,4,0,0,0,40,39,0
47,7,142287,9,13,2,10,0,4,1,0,0,35,39,1
37,4,334291,15,10,0,12,1,4,1,0,2258,40,39,0
27,4,419146,4,3,4,8,1,4,1,0,0,75,26,0
57,6,200316,5,4,2,3,0,4,1,0,0,50,39,0
33,4,226629,15,10,4,4,3,4,0,0,0,40,39,0
40,5,190650,9,13,2,12,0,1,1,0,0,45,35,1
26,2,336969,9,13,2,10,0,4,1,0,0,28,8,0
56,4,172071,11,9,0,8,4,2,0,0,0,40,23,0
28,4,337378,11,9,2,3,0,4,1,0,0,40,39,0
44,4,238188,7,12,2,12,0,4,1,0,0,40,39,0
34,4,207685,9,13,5,10,4,2,0,0,0,39,39,0
40,4,277488,5,4,2,7,0,4,1,0,0,40,39,0
18,4,126125,11,9,4,8,3,4,1,0,0,20,39,0
41,4,253060,14,15,2,12,0,4,1,0,0,50,39,0
61,2,202384,9,13,2,10,5,4,0,0,0,30,39,0
22,4,399087,4,3,2,7,2,4,0,0,0,40,26,0
41,0,254630,8,11,0,0,1,4,1,0,0,80,39,0
25,4,25249,15,10,4,1,1,4,0,0,0,40,39,0
46,4,110171,11,9,2,3,0,4,1,0,0,40,22,0
20,4,194630,11,9,4,12,1,4,1,0,0,40,39,0
37,4,213841,15,10,2,3,0,4,1,0,0,50,39,1
22,4,215251,11,9,4,8,3,4,0,0,0,40,11,0
33,6,112952,15,10,4,3,3,4,1,0,0,48,39,0
21,4,291232,15,10,4,8,1,4,1,0,0,40,39,0
35,4,105813,15,10,2,6,0,4,1,0,0,40,39,0
22,5,269583,5,4,2,3,0,4,1,2580,0,40,39,0
39,5,163237,15,10,2,5,0,4,1,0,0,65,39,0
28,7,210498,11,9,2,11,0,4,1,0,0,40,39,0
31,4,282173,15,10,2,3,0,4,1,0,0,40,26,0
35,4,302149,15,10,2,3,0,1,1,0,0,40,1,1
52,5,179951,14,15,2,4,0,4,1,0,0,40,39,0
35,4,79050,11,9,4,14,4,2,1,0,0,72,39,0
40,4,79586,14,15,2,10,0,1,1,99999,0,40,0,1
36,4,109133,11,9,2,3,0,4,1,0,0,40,39,0
30,4,158420,9,13,4,10,1,4,1,0,0,50,20,0
38,4,277248,12,14,2,4,0,4,1,0,0,60,5,1
30,4,207284,11,9,2,7,0,4,1,0,0,40,39,0
21,0,277700,15,10,4,0,3,4,1,0,0,20,39,0
45,4,148824,5,4,2,7,0,0,1,0,0,40,39,0
43,4,475322,15,10,2,14,0,4,1,0,0,50,39,1
19,4,389942,11,9,4,3,1,4,1,0,0,40,39,0
20,0,58740,15,10,4,0,3,4,1,0,0,15,39,0
36,4,207853,11,9,0,3,3,4,1,0,0,40,39,0
39,4,115618,11,9,2,14,0,4,1,0,0,50,39,0
29,4,174419,11,9,4,8,4,4,0,0,0,30,39,0
46,1,102308,14,15,2,10,0,4,1,15024,0,50,39,1
52,4,127315,12,14,2,10,0,4,1,0,0,40,39,1
32,6,115066,11,9,2,12,0,4,1,0,0,60,39,1
43,2,311914,15,10,0,1,1,4,0,0,0,40,39,0
23,4,175837,1,7,4,5,2,4,0,0,0,40,33,0
90,4,52386,9,13,4,10,1,1,1,0,0,40,39,0
37,4,122889,10,16,2,10,0,1,1,7298,0,40,36,1
62,4,197514,11,9,2,12,5,4,0,0,0,16,39,0
26,4,238768,11,9,2,7,0,4,1,0,0,60,39,0
29,4,189346,11,9,4,14,4,4,1,0,0,40,39,0
43,6,297510,14,15,2,10,0,4,1,0,0,60,39,1
29,2,107411,14,15,4,10,1,4,0,0,0,70,39,0
39,5,210610,14,15,2,10,0,4,1,0,0,31,5,1
30,5,224498,11,9,0,1,4,4,0,0,0,40,39,0
58,4,194733,7,12,2,3,0,4,1,0,0,40,39,1
55,5,257216,12,14,6,12,1,4,0,0,0,40,39,0
27,0,188711,15,10,0,0,1,4,1,0,0,30,39,0
38,7,534775,15,10,4,13,4,2,0,0,0,50,39,0
57,7,328228,11,9,2,1,0,4,1,0,0,40,39,1
41,4,221172,9,13,2,3,0,4,1,0,0,40,39,1
20,9,295763,15,10,4,15,3,4,0,0,0,40,39,0
45,4,44489,11,9,2,14,0,4,1,0,0,45,39,0
23,4,73968,15,10,2,3,0,4,1,0,0,50,39,0
50,4,196232,11,9,2,4,0,4,1,7688,0,50,39,1
39,4,214896,11,9,5,8,1,4,0,0,0,40,8,0
48,4,192791,11,9,2,7,0,4,1,0,0,40,39,0
57,2,339163,15,10,6,1,4,4,0,0,0,40,26,0
56,4,215839,15,10,2,14,0,4,1,0,0,60,0,0
33,4,260782,15,10,2,3,0,4,1,0,0,41,39,1
47,4,104068,11,9,0,10,4,0,0,0,0,40,39,0
46,6,311231,11,9,2,5,0,4,1,0,0,40,39,0
45,0,51164,15,10,2,0,5,2,0,0,0,40,39,0
34,4,456399,7,12,4,10,1,4,1,0,0,40,39,0
42,2,125461,9,13,4,4,3,4,1,4650,0,35,39,0
50,2,172175,14,15,2,10,0,4,1,0,0,40,39,1
38,4,135162,3,2,3,1,1,4,1,0,0,40,42,0
23,4,37783,15,10,4,12,3,4,0,0,0,40,39,0
20,4,362999,15,10,4,1,3,4,0,0,0,20,39,0
36,6,125933,14,15,4,10,1,4,1,0,0,55,39,1
35,7,194828,15,10,4,10,3,2,0,0,0,40,39,0
56,4,201344,15,10,6,3,4,4,0,0,0,38,39,0
40,4,421837,11,9,2,4,0,4,1,0,0,50,39,1
57,4,278228,9,13,2,4,0,4,1,0,0,50,39,1
57,4,182028,7,12,6,1,1,4,0,0,0,35,39,0
57,4,354923,9,13,0,4,1,4,0,0,0,45,39,0
46,7,76075,8,11,0,1,3,4,0,0,0,20,39,0
41,2,184466,12,14,2,10,0,4,1,0,0,38,39,1
31,4,507875,6,5,2,7,0,4,1,0,0,43,39,0
28,7,52636,12,14,2,4,0,4,1,0,0,40,39,0
38,4,207202,11,9,2,7,0,4,1,0,0,48,39,1
43,5,173326,11,9,4,10,4,4,0,0,0,35,39,0
34,4,213226,9,13,4,12,1,4,1,0,0,65,39,1
29,4,126208,11,9,2,7,0,2,1,0,0,40,39,0
59,5,133201,4,3,2,5,0,4,1,0,0,40,22,0
42,5,240628,14,15,2,10,5,4,0,0,0,50,39,1
29,4,183111,8,11,2,7,0,4,1,0,0,40,39,0
40,7,255824,12,14,2,11,0,4,1,0,0,40,39,1
68,4,50351,12,14,4,1,1,4,0,6360,0,20,39,0
23,4,607118,11,9,4,8,3,2,1,0,0,36,39,0
29,4,253003,15,10,4,3,1,4,1,0,2258,45,39,1
25,4,264055,9,13,4,1,3,4,1,0,0,40,39,0
42,0,32533,15,10,4,0,1,4,1,0,0,45,39,0
34,4,93213,12,14,2,8,0,4,1,0,0,30,39,0
39,4,560313,12,14,2,10,0,2,1,0,0,45,39,1
39,4,117381,11,9,4,13,1,4,1,0,0,62,9,0
36,4,184456,14,15,4,4,1,4,1,27828,0,50,39,1
48,2,116601,12,14,0,10,4,1,0,0,0,50,27,0
40,4,108945,11,9,0,1,4,4,0,0,0,32,39,0
24,4,195808,15,10,4,7,3,4,1,0,0,40,39,0
20,4,92863,11,9,0,7,1,4,1,0,0,40,39,0
38,6,34180,15,10,2,5,0,4,1,0,0,35,39,0
18,6,68073,1,7,4,1,3,4,0,0,0,20,39,0
50,6,71609,0,6,2,4,0,4,1,0,0,60,39,0
21,9,65481,15,10,4,15,3,4,0,0,0,30,39,0
40,4,109217,1,7,2,3,0,4,1,0,0,45,26,0
28,4,187160,14,15,0,10,4,4,1,0,0,55,39,0
38,4,24126,15,10,0,4,1,4,0,0,0,40,39,0
24,4,314819,15,10,4,3,1,4,1,2174,0,40,39,0
35,6,89508,15,10,2,4,0,4,1,3908,0,60,39,0
44,4,195881,15,10,0,4,2,4,0,0,0,45,39,0
26,4,228457,1,7,0,6,1,4,1,0,0,40,39,0
64,4,60940,11,9,6,12,1,4,0,8614,0,50,10,1
27,4,335878,7,12,2,14,0,2,1,0,0,45,39,0
25,2,55360,11,9,4,3,3,2,1,0,0,40,39,0
29,4,443858,11,9,2,3,0,4,1,0,0,40,39,0
19,2,169853,11,9,4,3,3,4,1,0,0,40,39,0
23,4,212619,11,9,2,7,0,4,1,0,0,50,39,0
33,2,173005,9,13,2,1,0,4,1,0,1848,45,39,1
42,1,46366,11,9,5,1,4,2,0,0,0,40,39,0
29,4,36601,9,13,4,10,1,4,0,0,0,50,39,0
36,4,183892,15,10,2,3,0,4,1,7298,0,44,39,1
25,4,396633,15,10,2,1,5,2,0,0,0,56,39,1
23,4,178207,15,10,4,6,4,0,0,0,0,35,39,0
28,4,277746,0,6,2,7,0,4,1,0,0,40,39,0
24,4,233280,7,12,4,12,3,4,0,0,0,37,39,0
45,7,264052,11,9,2,3,0,4,1,0,0,40,39,0
35,4,399601,11,9,2,10,0,4,1,0,0,50,39,1
21,4,108687,15,10,4,12,3,4,0,0,0,40,39,0
47,5,192894,9,13,2,4,0,4,1,0,1902,45,39,1
45,4,215892,12,14,4,4,1,4,0,0,2824,50,39,1
25,4,184698,0,6,4,7,1,4,1,0,0,40,6,0
43,2,144778,11,9,2,4,0,4,1,0,0,40,0,0
41,4,237321,3,2,2,7,0,4,1,0,0,40,26,1
23,7,279243,15,10,4,11,1,4,1,0,0,40,39,0
33,4,176992,15,10,2,3,0,4,1,0,0,40,39,1
39,4,128715,11,9,0,1,1,4,1,10520,0,40,39,1
71,4,124959,11,9,6,1,1,4,0,0,0,40,39,0
